Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
42	0.5056543	0.49996802	1.0	0.0	0.49434572	0.49996802	1.0	0.0	16.151857	40608.0	0.03147906976744186	1.2040039	1.13894	8.035689	-1.9164227	0.4897403	0.30274934	1.479306	-0.34366548	-9.125098e-10	-0.00030828608	-1.5258789e-09	-0.00013877614	0.79602605	-0.022752404	0.07764299	-0.0021569058	2.3169346	0.033737898	79.0	0.21001305	0.00071393076	1290000	103167.02098202705
43	0.505624	0.49996835	1.0	0.0	0.494376	0.49996835	1.0	0.0	16.065882	41531.0	0.03146287878787879	1.1066302	1.0910839	7.3625054	-2.1187508	0.5219175	0.3063871	1.8989286	-0.30877152	-4.4632777e-09	-0.00030106565	-2.0345052e-09	-0.00017081363	0.7137168	-0.018085778	0.07428004	0.019133106	2.3506725	0.035475254	79.0	0.22247119	0.0007842085	1320000	105570.16033959389
44	0.5151351	0.4997709	1.0	0.0	0.48486486	0.49977085	1.0	0.0	16.214594	42428.0	0.03142814814814815	1.1308074	1.0944638	7.4478383	-2.0452487	0.6589807	0.307421	1.6845049	-0.19466817	2.121509e-09	-0.00029068376	2.7974447e-09	-0.00025582174	0.7621259	-0.018162906	0.09065858	-0.016224824	2.3861477	0.03894663	79.0	0.21820498	0.0014247204	1350000	107976.4954264164
45	0.5404814	0.49835855	1.0	0.0	0.4595186	0.49835855	1.0	0.0	16.408096	43268.0	0.031353623188405795	1.216825	1.1420962	8.230373	-1.8083924	0.5516239	0.3292009	1.7038393	-0.31218943	2.1695525e-09	-0.00036530674	2.22524e-09	-0.00023184122	0.8462896	-0.028359115	0.07213309	-0.0023321137	2.4250944	0.03895402	79.0	0.2072418	0.0011364741	1380000	110378.13931393623
46	0.51609445	0.4997409	1.0	0.0	0.48390558	0.49974096	1.0	0.0	16.090666	44170.0	0.03132624113475177	1.2419103	1.1729566	8.304769	-1.8470939	0.52503633	0.31810516	1.5903552	-0.27898967	4.5622883e-09	-0.00040754915	-1.0172526e-09	-0.00020554771	0.76322585	-0.021703005	0.06906693	-0.0018920824	2.4640484	0.03372264	79.0	0.20967689	0.0012077901	1410000	112777.44691681862
47	0.5080645	0.499935	1.0	0.0	0.4919355	0.499935	1.0	0.0	16.122581	45085.0	0.031309027777777776	1.2097255	1.1987907	8.168497	-1.9067887	0.52619326	0.31895778	1.5744563	-0.30485708	5.823059e-10	-0.0002869009	-1.0172526e-09	-0.00015313314	0.7578633	-0.01731658	0.07252257	-0.0012259334	2.497771	0.035453796	79.0	0.21446395	0.00083587633	1440000	115179.09889888763
48	0.51100373	0.4998789	1.0	0.0	0.48899624	0.4998789	1.0	0.0	16.092861	45996.0	0.03128979591836735	1.2227863	1.1619788	9.089296	-1.7982985	0.5225697	0.3210554	1.5705258	-0.32741883	-3.6945394e-10	-0.00022992669	-1.0172526e-09	-5.725212e-05	0.7924212	-0.022586107	0.07228741	-0.0017288402	2.5332248	0.03411603	79.0	0.21805619	0.0010050596	1470000	117580.84865903854
49	0.5005365	0.49999973	1.0	0.0	0.49946353	0.49999967	1.0	0.0	16.093348	46927.0	0.03128466666666667	1.1530161	1.1422538	7.9475007	-2.045338	0.5344615	0.3138711	1.4674578	-0.2751558	-5.2733666e-09	-0.00043643787	-1.7801921e-09	-0.00030171152	0.81356984	-0.027184665	0.07506119	0.018837348	2.5673409	0.035757303	79.0	0.2311265	0.0012872601	1500000	119984.25264883041
50	0.50593954	0.49996474	1.0	0.0	0.4940605	0.49996474	1.0	0.0	16.192225	47842.0	0.031269281045751635	1.2261859	1.195533	9.074773	-1.975047	0.66620684	0.30359092	1.7721854	-0.19134168	-4.2953094e-09	-0.00040357455	-4.577637e-09	-0.0002053482	0.8253755	-0.03085959	0.086976685	-0.014489055	2.6030982	0.031172276	79.0	0.23219815	0.0012656928	1530000	122382.28944516182
51	0.50215286	0.49999535	1.0	0.0	0.49784714	0.49999535	1.0	0.0	16.13832	48767.0	0.03126089743589744	1.1573533	1.1572844	8.15923	-2.1945577	0.5766277	0.31435612	1.5040141	-0.26523042	-1.0036508e-09	-0.00022371713	-2.5431315e-09	-0.00015126647	0.7830794	-0.032160938	0.073458515	-0.0027659684	2.6342704	0.038674593	79.0	0.21377708	0.0008052381	1560000	124787.05778193474
52	0.512945	0.49983242	1.0	0.0	0.487055	0.49983242	1.0	0.0	16.177994	49670.0	0.031238993710691824	1.2006453	1.2099781	8.421968	-2.0088618	0.5385344	0.31167078	1.4913174	-0.2952354	3.234875e-09	-0.00044244912	2.1616617e-09	-0.0003332157	0.7561087	-0.02396214	0.07308405	-0.0019983426	2.672945	0.037500143	79.0	0.2166792	0.0015070548	1590000	127193.13728260994
53	0.51863855	0.4996525	1.0	0.0	0.48136142	0.49965248	1.0	0.0	16.205835	50561.0	0.031210493827160495	1.2234806	1.205931	8.147717	-1.9279637	0.5229103	0.31850016	1.5289856	-0.31593376	1.3274186e-09	-0.00035126595	4.0690105e-09	-0.0004366145	0.7850026	-0.024166763	0.07288345	-0.0014030412	2.7104452	0.04578519	79.0	0.22124436	0.0024113301	1620000	129596.0692486763
54	0.49221686	0.4999394	1.0	0.0	0.5077832	0.4999394	1.0	0.0	16.099302	51507.0	0.031216363636363636	1.1843262	1.2148803	8.706726	-1.8214307	0.53205526	0.3151495	1.494758	-0.34033597	1.9676445e-09	-0.00041404032	2.5431315e-09	-0.0006221281	0.83083034	-0.034571886	0.07327495	-0.0015508905	2.7562304	0.068347216	79.0	0.2432163	0.0035423415	1650000	131991.08463311195
55	0.50428724	0.4999816	1.0	0.0	0.49571276	0.4999816	1.0	0.0	16.067524	52432.0	0.03120952380952381	1.1564565	1.1996738	8.9204235	-1.8812032	0.52387667	0.31365612	1.5818644	-0.28443876	1.579524e-09	-0.00052716996	-2.5431315e-09	-0.00042152125	0.73114556	-0.020496666	0.07182566	-0.001589492	2.8245776	0.04037404	79.0	0.25102878	0.0013002465	1680000	134394.24779462814
