Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
48	-4.023711	2.063166	-0.8	-10.0	0.0	0.0	0.0	0.0	50.783504	465.0	0.0018979591836734693	-1.7259512	1.6791755	1.1764499	-9.660123	0.0042795194	0.01252955	0.06254579	-0.054536156	2.7739147e-10	-0.00014085388	1.1324883e-10	-3.7358582e-06	0.89350927	-0.30335593	0.00017748054	-0.00013506264	27.360228	-0.21152878	79.0	0.4574065	0.0030766795	245000	22609.94477891922
49	-4.058163	2.2013874	-0.6	-10.0	0.010204081	0.10049855	1.0	0.0	50.908165	466.0	0.001864	-1.9889188	2.1752946	3.0336516	-12.183946	0.0006563986	0.006409032	0.045725737	-0.04407492	-1.9182196e-11	-0.00016079789	-1.6391277e-10	-0.0005367397	1.3508219	-0.5602255	0.0062778746	-0.000692151	27.148699	-0.053440094	3.0	0.4420033	0.022744289	250000	23055.672153949738
50	-4.045918	2.089535	-0.5	-10.0	0.0	0.0	0.0	0.0	51.010204	466.0	0.0018274509803921568	-1.8884125	1.8927953	2.85239	-10.555641	0.010760106	0.02339459	0.13188194	-0.061125286	5.8015424e-12	-0.00021446633	2.8759242e-10	-0.00011953218	0.6772187	-0.26229435	0.00058226794	-0.0005044882	27.095259	-0.21907425	79.0	0.47557357	0.0062338407	255000	23500.06059408188
51	-3.8225489	1.8919802	-1.0	-10.0	0.009803922	0.0985282	1.0	0.0	48.794117	467.0	0.0017961538461538462	-1.6963203	1.7578654	1.2001784	-10.810405	0.004038842	0.010991741	0.07969666	-0.018453669	4.7606325e-11	-0.0008781052	1.1324883e-10	-0.0010948351	0.88133985	-0.34756756	0.005372998	-0.003203096	26.876184	-0.06544495	27.0	0.47067735	0.014305151	260000	23946.48407793045
52	-3.8653464	2.0845227	-1.1	-10.0	0.0	0.0	0.0	0.0	49.10891	467.0	0.0017622641509433962	-1.6047155	1.7426803	1.5795528	-10.98272	0.008231357	0.04374503	0.69409937	-0.09334286	2.7136726e-10	-0.00021789563	-1.3113022e-10	-9.7497126e-05	0.750614	-0.35265175	0.002053168	-0.0018250198	26.81074	-0.22877502	79.0	0.47125965	0.0040407144	265000	24396.369270801544
53	-3.8656867	2.0918841	-1.0	-10.0	0.0	0.0	0.0	0.0	49.009804	467.0	0.0017296296296296296	-2.0000987	2.2667897	1.6288826	-10.968651	-5.4831362e-05	0.009389821	0.063162416	-0.07521398	-1.7192887e-10	-0.00027048794	6.556511e-11	-3.456981e-05	1.4744818	-0.96587384	0.00018943507	-4.213702e-05	26.581964	-0.29998016	58.0	0.43079162	0.01298685	270000	24845.197895765305
54	-4.037113	1.9959402	-0.5	-10.0	0.0	0.0	0.0	0.0	50.917526	467.0	0.001698181818181818	-1.8461711	2.0147989	1.9198741	-11.048237	0.000942424	0.010231877	0.14094886	-0.08109075	-1.6391019e-10	-0.00020883593	-6.854534e-11	-2.2710281e-05	0.9311377	-0.35559577	0.000103483464	-7.0883725e-05	26.281984	-0.31524277	79.0	0.44822773	0.0035600818	275000	25289.850810050964
55	-3.7085714	2.165052	-0.6	-10.0	0.00952381	0.09712419	1.0	0.0	47.561905	468.0	0.0016714285714285713	-1.9106555	2.0690928	1.3324139	-10.995535	0.00048231593	0.0065969755	0.084609106	-0.026921999	-3.059813e-10	-0.0005526228	-6.556511e-10	-0.0007906625	1.0783043	-0.4386028	0.0065798536	-0.00065052556	25.966742	-0.07818794	35.0	0.46601993	0.012972024	280000	25735.425401687622
56	-4.0161614	2.439395	-0.3	-10.0	0.0	0.0	0.0	0.0	50.272728	468.0	0.0016421052631578948	-1.8362529	1.8310913	1.6852609	-9.358132	0.007024276	0.020166526	0.09540267	-0.087967	1.464991e-10	-0.00018313942	1.66893e-10	-2.6027506e-05	0.7867962	-0.28337628	0.00043135625	-0.00038417074	25.888554	-0.25642586	79.0	0.42319083	0.002901082	285000	26181.93095421791
57	-3.375	1.4836911	-0.7	-10.0	0.026785715	0.16145661	1.0	0.0	44.455357	471.0	0.0016241379310344827	-1.5015606	1.6368748	1.8690923	-7.288306	0.0019563532	0.008442919	0.10359048	-0.06442296	-1.6046461e-10	-0.0013882987	-3.2782554e-11	-0.0015410873	0.5922853	-0.27679956	0.01631919	-0.0047354335	25.632128	0.35428047	79.0	0.41085303	0.011999518	290000	26632.997508764267
