Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
34	-5.0987654	2.1852193	-1.2	-10.0	0.037037037	0.18885258	1.0	0.0	60.901234	439.0	0.0025085714285714286	-2.0979023	1.6786897	2.8001988	-6.1492767	0.0024698386	0.022810373	0.22411215	-0.2013433	6.2951605e-10	-0.00068412436	9.894371e-10	-0.0010073909	0.6205611	-0.0740754	0.019917356	-0.0026552323	33.545162	0.3453102	25.0	0.75536835	0.013528523	175000	15471.98279261589
35	-5.7662163	2.4243848	-2.1	-10.0	0.013513514	0.115459524	1.0	0.0	67.175674	440.0	0.0024444444444444444	-2.2419698	1.7177626	1.7617416	-6.113383	0.020274276	0.045695953	0.30598152	-0.10559318	-4.391774e-10	-0.0007036528	3.695488e-10	-0.0007938395	0.8420165	-0.10170096	0.00647419	-0.0016023153	33.890472	0.16187668	27.0	0.70878345	0.01280788	180000	15925.871809482574
36	-5.5447373	1.9710666	-0.5	-10.0	0.013157895	0.11395073	1.0	0.0	65.57895	441.0	0.002383783783783784	-2.3029044	1.6838659	1.7824847	-5.9966116	0.0037945488	0.017062066	0.13941899	-0.05869411	1.0487926e-09	-0.0005652636	8.8214874e-10	-0.0007109117	0.61525637	-0.13748655	0.004187069	-0.00093929283	34.05235	0.062374115	59.0	0.696378	0.012544229	185000	16377.933830499649
37	-5.117284	2.3487737	-0.9	-10.0	0.0	0.0	0.0	0.0	61.22222	441.0	0.0023210526315789472	-1.9975063	1.6362805	2.5791361	-6.035104	0.0062557296	0.028294357	0.27068615	-0.056655906	-5.2295973e-10	-0.00026642898	-5.662441e-10	-4.6402016e-05	0.65369487	-0.12794983	0.0008387725	-0.0007447415	34.114723	-0.14943314	79.0	0.73105115	0.007602663	190000	16832.430204868317
38	-5.0975313	2.1566994	-0.8	-10.0	0.0	0.0	0.0	0.0	61.5679	441.0	0.0022615384615384615	-2.2766495	1.724127	1.5076425	-6.039145	3.2793618e-05	0.009699157	0.09217172	-0.08794247	1.0600482e-09	-0.00023526778	7.450581e-12	-8.151917e-06	0.61111933	-0.13387498	0.000102372025	-3.694855e-05	33.96529	-0.21253204	79.0	0.69539934	0.006095565	195000	17285.77973508835
39	-5.394805	2.1879776	-0.8	-10.0	0.0	0.0	0.0	0.0	63.94805	441.0	0.002205	-2.1610708	1.6849772	1.777369	-5.734368	0.0008075224	0.011453954	0.12637338	-0.04980048	3.710468e-10	-0.00025228594	-7.003546e-11	-9.138938e-06	0.5856031	-0.11312112	0.00012315047	-7.1942195e-05	33.752758	-0.2195816	79.0	0.6675831	0.005364423	200000	17741.01837182045
40	-5.1024694	2.3231509	-0.6	-10.0	0.0	0.0	0.0	0.0	61.617283	441.0	0.002151219512195122	-2.2440734	1.7360487	2.0047371	-6.298734	-0.0009870189	0.0066218204	0.03284724	-0.031759497	-1.3129538e-11	-0.00019635745	7.748604e-11	-4.643221e-06	0.46525615	-0.10028306	4.6080684e-05	-1.6541731e-05	33.533176	-0.22216797	79.0	0.6547587	0.004899723	205000	18195.354717969894
41	-5.0548778	2.2440248	-0.5	-10.0	0.0121951215	0.10975609	1.0	0.0	60.743904	442.0	0.002104761904761905	-2.096086	1.6714315	1.1241086	-6.011347	-0.0004119885	0.0069044945	0.06420046	-0.029818771	3.4547584e-10	-0.00026439416	1.66893e-10	-0.00024660164	0.5996765	-0.06963068	0.005198419	-0.000398112	33.31101	-0.013961792	79.0	0.6550937	0.006696698	210000	18650.925206661224
42	-4.75	2.2870083	-0.6	-10.0	0.0	0.0	0.0	0.0	57.73256	442.0	0.002055813953488372	-1.9764199	1.6407776	1.4234726	-6.1759825	0.0049091405	0.018793536	0.1815569	-0.09304214	-1.9073486e-10	-9.0953574e-05	-1.9073486e-10	-1.220423e-06	0.5474132	-0.10117239	0.00038028712	-0.00033023075	33.297047	-0.16282272	5.0	0.6683551	0.011527107	215000	19104.187096118927
43	-4.4163046	2.1922925	-0.6	-10.0	0.032608695	0.17761017	1.0	0.0	54.326088	445.0	0.002022727272727273	-1.9034594	1.6808509	1.4218194	-6.4718237	-7.050154e-05	0.0068180095	0.056068443	-0.028243875	8.0880896e-10	-0.00081409386	8.8214874e-10	-0.00073784066	0.71846867	-0.14933461	0.017164301	-0.006864095	33.134224	0.34744644	26.0	0.674403	0.0130247865	220000	19559.596221923828
44	-4.8458824	2.2865105	-0.8	-10.0	0.0	0.0	0.0	0.0	58.682354	445.0	0.001977777777777778	-2.027374	1.6023234	1.3498663	-6.252447	0.025880808	0.06335555	0.55069387	-0.069394775	-8.2480855e-10	-0.00014377807	-4.6491622e-10	-2.97665e-05	0.5991548	-0.1476632	0.004465277	-0.003131732	33.48167	-0.06832504	5.0	0.6352836	0.010171044	225000	20015.58140563965
45	-4.2	1.9926994	-0.4	-10.0	0.010638298	0.102592036	1.0	0.0	52.765957	446.0	0.0019391304347826086	-1.8777736	1.6737607	1.5076038	-6.0002923	0.002702546	0.011910099	0.10523314	-0.04512328	-1.825317e-11	-0.00040212375	9.536743e-11	-0.00036581996	0.4766731	-0.13366678	0.0022618829	-0.00021591224	33.413345	-0.042289734	79.0	0.6361751	0.007260826	230000	20473.082708120346
46	-4.295699	1.9135574	-0.6	-10.0	0.0	0.0	0.0	0.0	53.72043	446.0	0.0018978723404255318	-1.6489708	1.4962419	1.5498106	-5.0670247	0.0052922415	0.018442256	0.16100253	-0.044147946	-1.0190702e-10	-0.00018852718	-1.5497208e-10	-1.964112e-05	0.42917013	-0.04452312	0.00035472575	-0.00030559057	33.371056	-0.19686508	79.0	0.64015317	0.0048426194	235000	20928.91930603981
47	-4.192553	2.0120509	-0.6	-10.0	0.021276595	0.14430489	1.0	0.0	52.574467	448.0	0.0018666666666666666	-1.7604344	1.5519058	1.388835	-5.4540405	0.0008473226	0.00916269	0.12450023	-0.063621186	-1.460441e-09	-0.0003690722	-1.2457371e-09	-0.00026816287	0.4107435	-0.05426675	0.0156525	-0.002771331	33.17419	0.15410233	79.0	0.6534209	0.006865548	240000	21385.449501037598
48	-4.412088	1.9390626	-0.5	-10.0	0.021978023	0.1466117	1.0	0.0	54.637363	450.0	0.001836734693877551	-1.7909611	1.5634518	1.0282809	-5.309719	0.016508246	0.03544825	0.24807592	-0.10944402	-4.889036e-10	-0.00042184722	-2.861023e-10	-0.0005546035	0.5003738	-0.10199842	0.007239537	-0.0012136176	33.328293	0.3067665	79.0	0.612732	0.0068954956	245000	21846.178879261017
49	-3.9867349	1.8308378	-0.4	-10.0	0.010204081	0.10049856	1.0	0.0	50.642857	451.0	0.001804	-1.6549795	1.4828045	1.5206497	-5.150497	0.01026535	0.035632644	0.28084788	-0.10919815	-2.8371083e-10	-0.00053986296	-6.437302e-10	-0.0005860726	0.5176876	-0.12320322	0.007971723	-0.0015894496	33.63506	0.07279587	36.0	0.61154646	0.012221528	250000	22305.876997232437
