Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
39	-3.511009	1.5700372	-0.6	-7.8	0.036697246	0.18801744	1.0	0.0	45.80734	464.0	0.00232	-1.3980879	1.4022007	1.4795403	-4.5290766	0.013352887	0.024709906	0.22074845	-0.14023541	-1.2174558e-09	-0.00032303357	-1.5199184e-09	-0.0010677583	0.26397118	-0.05657889	0.020246662	-0.001437882	33.978954	0.4615593	3.0	0.69977033	0.024285018	200000	17523.664010047913
40	-4.142105	1.8991178	-1.3	-10.0	0.0	0.0	0.0	0.0	52.305264	464.0	0.0022634146341463414	-1.3715457	1.3088346	1.1937399	-4.819857	0.022334607	0.036148403	0.2934047	-0.07810451	6.485784e-11	-6.713794e-05	-4.6491622e-10	-7.365988e-05	0.4659499	-0.17779648	0.0017912824	-0.0015806707	34.440514	-0.040584564	9.0	0.69893557	0.013942776	205000	17973.911970853806
41	-3.7446604	1.7412599	-0.4	-10.0	0.019417476	0.1379871	1.0	0.0	48.126213	466.0	0.002219047619047619	-1.5949575	1.5154691	1.42199	-5.2516284	0.0010207489	0.01867849	0.23907404	-0.12867527	-2.8960449e-11	-0.00023861178	-2.9802324e-11	-0.00066961034	0.43254852	-0.09961632	0.008323572	-0.00069086347	34.39993	0.11133957	4.0	0.7072646	0.015602722	210000	18426.47976064682
42	-3.8739998	1.7726036	-0.5	-10.0	0.0	0.0	0.0	0.0	49.63	466.0	0.0021674418604651162	-1.4774611	1.424375	1.2313492	-5.318264	0.00799993	0.01929292	0.12775725	-0.062397942	-3.9747455e-10	-8.28024e-05	-3.039837e-10	2.0088419e-05	0.25749725	-0.03828597	0.00043840852	-0.00034329906	34.51127	-0.1252861	5.0	0.7001593	0.013595566	215000	18877.21154689789
43	-3.8880002	1.6486528	-0.5	-8.8	0.01	0.099498756	1.0	0.0	49.77	467.0	0.0021227272727272727	-1.4845058	1.4626138	1.6212468	-5.090297	-0.0013713498	0.0111519	0.077265896	-0.076785155	-8.4198887e-10	-0.00018928004	-1.3157725e-09	-0.0003577131	0.37273732	-0.073812574	0.0077614663	-0.001466353	34.385983	-0.04755783	3.0	0.7091308	0.028642258	220000	19328.642959594727
44	-3.7737863	1.6794566	-0.4	-8.7	0.058252428	0.23422013	1.0	0.0	48.31068	473.0	0.0021022222222222223	-1.5753752	1.4734304	1.6962845	-5.033162	0.012672279	0.03123498	0.15288672	-0.09384568	-5.67596e-10	-0.00078699423	-5.841255e-10	-0.001160577	0.3081867	-0.07634486	0.034136917	-0.00704208	34.338425	0.8512993	8.0	0.7108337	0.01684008	225000	19776.819400310516
45	-3.6518865	1.7781818	-0.5	-10.0	0.047169812	0.21200193	1.0	0.0	47.0	478.0	0.0020782608695652173	-1.3988383	1.4261289	1.3229898	-5.012009	0.034808345	0.06637009	0.45293388	-0.09393662	-6.234427e-10	-0.00026514858	-1.66893e-10	-0.0009465666	0.28833896	-0.034282386	0.032311827	-0.0064872056	35.189724	0.91057587	3.0	0.68529314	0.024150962	230000	20223.173824071884
46	-3.9948978	2.0160263	-0.3	-10.0	0.030612245	0.17226474	1.0	0.0	50.5	481.0	0.002046808510638298	-1.4507285	1.4376383	1.9453881	-4.712942	0.039130583	0.054077685	0.23444778	-0.1527741	1.2174295e-09	-0.0005925573	1.2934208e-09	-0.0007798952	0.4532827	-0.087468565	0.021929877	-0.006290786	36.1003	0.57315445	12.0	0.6336046	0.01280887	235000	20674.740005731583
47	-4.057732	1.7893059	-0.8	-8.7	0.030927835	0.17312223	1.0	0.0	51.350517	484.0	0.0020166666666666666	-1.6701641	1.4612044	0.96994686	-5.2246437	0.025474405	0.053151485	0.39749476	-0.13291605	-8.305742e-10	-0.0004903562	-9.0003016e-10	-0.00059061515	0.3251577	-0.045479536	0.016673619	-0.0028587691	36.673454	0.5058212	30.0	0.6449061	0.012671052	240000	21125.66275048256
48	-3.9120002	1.7499303	-0.5	-10.0	0.02	0.14	1.0	0.0	49.9	486.0	0.0019836734693877553	-1.55473	1.4635272	1.5870644	-4.767241	0.014359097	0.03281646	0.17634335	-0.08815892	9.772525e-10	-0.00041373886	8.881092e-10	-0.0005850031	0.24835786	-0.032853663	0.014033502	-0.0022683786	37.179276	0.30719376	32.0	0.6227656	0.012164778	245000	21576.957384824753
