Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
37	-4.36087	2.2511811	-0.4	-10.0	0.0	0.0	0.0	0.0	54.010868	456.0	0.0024	-2.1153493	1.9748224	1.563099	-8.735422	0.0074388124	0.02469618	0.31692356	-0.04100208	-5.1743326e-10	-0.00010968596	-2.1159649e-10	-3.573257e-05	0.7077851	-0.23521593	0.0006303302	-0.0004666386	29.490595	-0.20318222	5.0	0.67959774	0.015744193	190000	17943.723967790604
38	-3.776923	2.0435748	-0.5	-10.0	0.057692308	0.23316067	1.0	0.0	47.817307	462.0	0.0023692307692307693	-1.8887703	2.061111	2.2458785	-10.967489	0.00043861324	0.014133513	0.10985547	-0.06315349	-2.437389e-09	-0.00083577755	-2.5987625e-09	-0.0010700491	0.77013713	-0.2836346	0.04152624	-0.01945225	29.287413	0.733593	15.0	0.6744837	0.015350841	195000	18468.068883895874
39	-3.7961168	1.8365717	-1.0	-10.0	0.009708738	0.098053426	1.0	0.0	48.53398	463.0	0.002315	-1.6954315	1.9083347	1.73312	-10.269742	0.050963096	0.11332347	0.8179337	-0.23629697	1.378184e-09	-0.00047274696	1.335144e-09	-0.0005757117	0.6772592	-0.2327671	0.0109136775	-0.00537196	30.021006	0.21693039	19.0	0.6696877	0.012384063	200000	18994.541135787964
40	-4.1747365	1.9721732	-0.8	-10.0	0.021052632	0.14355981	1.0	0.0	52.05263	465.0	0.002268292682926829	-1.9659919	2.3037322	1.5747643	-10.475644	0.02675384	0.079794034	0.90132624	-0.07591364	1.1349951e-09	-0.00063552515	1.3113022e-09	-0.0008288292	0.81813645	-0.35943615	0.019328162	-0.008112285	30.237936	0.19229126	20.0	0.6520282	0.0126248645	205000	19514.61519050598
41	-4.0670104	2.1270823	-0.7	-10.0	0.0	0.0	0.0	0.0	51.103092	465.0	0.002214285714285714	-1.8585316	1.9205955	1.8745306	-11.255351	0.01767759	0.032430865	0.21060771	-0.08453341	-3.3273806e-10	-0.0003667348	-1.11758706e-10	-0.00021388802	1.066407	-0.48398912	0.0012249151	-0.0010048805	30.430227	-0.121435165	13.0	0.6386954	0.012978157	210000	20038.398446321487
42	-3.7980392	1.7463115	-1.0	-10.0	0.029411765	0.16895771	1.0	0.0	48.656864	468.0	0.0021767441860465115	-1.657114	1.6025249	1.68352	-6.520974	0.00066488475	0.016540935	0.10497409	-0.112996474	-1.4013136e-09	-0.00074212445	-1.5199184e-09	-0.00095693313	0.6653849	-0.24573508	0.018839063	-0.002185382	30.308792	0.30033875	19.0	0.6085894	0.014694967	215000	20559.458784341812
43	-4.1484537	2.3339322	-0.8	-10.0	0.020618556	0.14210358	1.0	0.0	51.463917	470.0	0.0021363636363636363	-2.0939157	2.3089077	1.2341837	-9.729733	0.025983386	0.036773007	0.15757619	-0.06924612	5.4806415e-10	-0.0011597652	2.9802322e-10	-0.0013430731	1.5046815	-0.50347173	0.011623236	-0.003307186	30.60913	0.29820824	38.0	0.601986	0.013357794	220000	21082.62522816658
44	-4.054082	1.9508852	-0.6	-10.0	0.030612245	0.17226474	1.0	0.0	50.867348	473.0	0.0021022222222222223	-1.6878035	1.6742034	3.808205	-9.940647	0.02773315	0.093344666	1.9672226	-0.05869793	-7.953065e-10	-0.00045582125	-1.66893e-10	-0.0008769011	0.66824865	-0.32966807	0.013674454	-0.005078952	30.90734	0.44651985	5.0	0.62116927	0.01616251	225000	21600.158085346222
45	-4.163542	2.3200269	-0.7	-10.0	0.010416667	0.1015291	1.0	0.0	51.833332	474.0	0.0020608695652173914	-1.7925824	1.9592178	1.2886392	-9.81128	0.014472418	0.06602807	0.84281754	-0.1669576	-1.4634339e-09	-0.0018274843	-6.67572e-10	-0.0021665578	1.189448	-0.5874631	0.006266822	-0.0031470598	31.353859	0.1284504	33.0	0.61226094	0.01287287	230000	22118.343398094177
46	-3.8950493	2.175579	-0.7	-10.0	0.0	0.0	0.0	0.0	49.40594	474.0	0.0020170212765957445	-1.7498329	1.8806212	1.7348342	-11.618654	0.00961422	0.04728601	0.8377288	-0.09206828	8.5959816e-11	-0.00017113652	-2.3543834e-10	-5.6320692e-05	0.7925389	-0.32715225	0.0022122469	-0.002043494	31.48231	-0.19239426	4.0	0.6190935	0.015240055	235000	22637.422662734985
47	-3.9565654	2.189145	-0.9	-10.0	0.0	0.0	0.0	0.0	50.0101	474.0	0.001975	-2.089002	2.0577567	1.344894	-8.729689	0.00274391	0.013392201	0.08861309	-0.076230206	-5.3898264e-10	-0.00038922142	-2.026558e-10	-0.00017377711	0.8866545	-0.48434484	0.00017597128	-9.290998e-05	31.289915	-0.26689148	58.0	0.62520933	0.012620606	240000	23157.298659086227
48	-3.9267328	2.172369	-1.0	-10.0	0.04950495	0.21691985	1.0	0.0	49.28713	479.0	0.0019551020408163267	-1.7779144	1.782313	1.5365951	-8.275188	0.002716502	0.016871374	0.16983815	-0.06930831	1.6231927e-10	-0.00089623866	5.364418e-10	-0.0014216291	1.1025642	-0.49624133	0.015837563	-0.0074052205	31.023024	0.7556324	12.0	0.61682874	0.015877888	245000	23681.682685613632
49	-3.574074	1.7423043	-0.7	-10.0	0.037037037	0.1888526	1.0	0.0	46.23148	483.0	0.001932	-1.6520739	1.8519306	2.4323783	-8.352807	0.02720625	0.10710309	1.2426078	-0.1079099	-1.164594e-09	-0.0010030236	-1.1712312e-09	-0.0012797421	0.7772251	-0.41161188	0.012142214	-0.0036902223	31.778656	0.8001137	13.0	0.59669065	0.0134196095	250000	24212.906378746033
50	-3.7784317	1.606154	-1.0	-10.0	0.0	0.0	0.0	0.0	48.67647	483.0	0.0018941176470588235	-1.4436622	1.4501168	1.9354278	-8.731207	0.007881769	0.0377154	0.4493254	-0.032846175	-1.0068808e-11	-0.0002955294	-7.450581e-12	-0.00056908245	0.3187583	-0.099848226	0.0014706419	-0.0014242089	32.57877	-0.048122406	17.0	0.5836734	0.015554916	255000	24731.649540901184
51	-3.544037	1.9254181	-0.7	-10.0	0.06422018	0.24514475	1.0	0.0	45.53211	490.0	0.0018846153846153845	-1.5880114	1.5707136	1.4377431	-7.0813684	0.0010190483	0.013881601	0.13384667	-0.08788415	-5.5154065e-10	-0.0005914023	-5.2452087e-10	-0.0010987575	0.6822244	-0.2512703	0.02514862	-0.008035881	32.530647	1.1242867	6.0	0.59748703	0.017439196	260000	25252.41100358963
52	-3.4954128	2.0368795	-0.6	-10.0	0.04587156	0.20920654	1.0	0.0	45.348625	495.0	0.0018679245283018868	-1.532501	1.6422266	1.424439	-7.008903	0.022908181	0.065979324	1.0158335	-0.19740134	3.5224273e-10	-0.00043279992	3.4570694e-10	-0.0005458997	0.66625226	-0.3223279	0.021934934	-0.006109925	33.654934	1.1280136	15.0	0.5798278	0.014606509	265000	25771.8912255764
53	-3.3530977	1.6795001	-0.4	-10.0	0.044247787	0.20564514	1.0	0.0	44.044247	500.0	0.001851851851851852	-1.46987	1.5252064	2.0009744	-7.275436	0.034034412	0.07126915	0.82778203	-0.12355481	1.247599e-09	-0.00012320899	1.3232231e-09	-0.00026292584	0.5089897	-0.16868332	0.018245703	-0.002705644	34.782948	1.0002975	4.0	0.576545	0.017165948	270000	26290.781891822815
