Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
66	-5.077778	2.1896503	-0.7	-10.0	0.0	0.0	0.0	0.0	61.23457	406.0	0.0012119402985074628	-0.019042972	0.018509587	0.071353264	-0.15831716	0.0	0.0	0.0	0.0	-1.4305115e-09	-0.007320827	0.0	0.0	0.00015157931	-6.244079e-05	100.0	0.0	79.0	0.62342554	0.004505336	335000	30577.380384922028
67	-5.312658	2.4441285	-0.7	-10.0	0.012658228	0.11179443	1.0	0.0	63.012657	407.0	0.0011970588235294117	-0.020400817	0.016304243	0.14721031	-0.06374454	0.0	0.0	0.0	0.0	1.3446808e-08	-0.0034077107	0.0	0.0	0.008083346	-0.0017659967	100.0	0.0	6.0	0.63229823	0.0149657745	340000	31042.10572218895
68	-5.756757	2.4673042	-0.9	-10.0	0.0	0.0	0.0	0.0	66.932434	407.0	0.0011797101449275362	-0.030853683	0.035635106	0.07856443	-0.22015479	0.0	0.0	0.0	0.0	-5.912781e-09	-0.005847614	0.0	0.0	0.0008113101	-0.00057165296	100.0	0.0	79.0	0.5986527	0.0063606543	345000	31492.481053352356
69	-5.2225	2.1592808	-1.5	-10.0	0.0	0.0	0.0	0.0	62.4	407.0	0.0011628571428571428	-0.023577545	0.022698231	0.08189371	-0.3429329	0.0	0.0	0.0	0.0	4.005432e-09	-0.0056106527	0.0	0.0	0.00021789994	-0.00012570806	100.0	0.0	79.0	0.5841811	0.0045665563	350000	31949.81906723976
70	-5.4428563	2.2811155	-1.0	-10.0	0.012987013	0.113218166	1.0	0.0	64.71429	408.0	0.0011492957746478873	-0.022759194	0.019893635	0.102066234	-0.1529669	0.0	0.0	0.0	0.0	-3.7193297e-09	-0.0071455375	0.0	0.0	0.0077297026	-0.0012579849	100.0	0.0	79.0	0.5593679	0.00472989	355000	32410.570529460907
71	-5.2525	2.3132215	-0.7	-10.0	0.0	0.0	0.0	0.0	62.15	408.0	0.0011333333333333334	-0.031357173	0.034232892	0.10822219	-0.15831344	0.0	0.0	0.0	0.0	1.0871887e-08	-0.0104122935	0.0	0.0	0.0010082598	-0.0007109789	100.0	0.0	69.0	0.5770652	0.013257675	360000	32874.66478061676
72	-5.3743587	2.3878665	-0.6	-10.0	0.0	0.0	0.0	0.0	63.333332	408.0	0.0011178082191780822	-0.028744016	0.021451693	0.050484672	-0.3102486	0.0	0.0	0.0	0.0	5.340576e-09	-0.00905957	0.0	0.0	0.0003064177	-0.00017170249	100.0	0.0	79.0	0.61527264	0.0047924547	365000	33335.533834934235
73	-5.392308	2.3901384	-1.5	-10.0	0.0	0.0	0.0	0.0	63.653847	408.0	0.0011027027027027028	-0.025091715	0.01883393	0.04159198	-0.078268275	0.0	0.0	0.0	0.0	1.9073486e-08	-0.0067169275	0.0	0.0	0.00012028692	-2.156631e-05	100.0	0.0	79.0	0.6155657	0.0061323093	370000	33786.43203949928
74	-4.6732554	2.092702	-1.4	-10.0	0.011627907	0.10720398	1.0	0.0	57.09302	409.0	0.0010906666666666667	-0.021243485	0.01772906	0.029532025	-0.07079495	0.0	0.0	0.0	0.0	-8.9645384e-09	-0.004187736	0.0	0.0	0.0022929301	-0.00034209853	100.0	0.0	79.0	0.6187721	0.0037929055	375000	34248.303659677505
75	-5.325641	2.1993842	-0.6	-10.0	0.012820513	0.11249954	1.0	0.0	63.55128	410.0	0.0010789473684210526	-0.023476414	0.022212783	0.03004206	-0.23541912	0.0	0.0	0.0	0.0	-3.0517577e-09	-0.006375424	0.0	0.0	0.0036734801	-0.0029865906	100.0	0.0	79.0	0.6128358	0.0041948366	380000	34700.89193415642
76	-4.7523255	2.2055285	-0.7	-10.0	0.011627907	0.10720399	1.0	0.0	58.139534	411.0	0.0010675324675324675	-0.023347134	0.0568867	0.032280978	-0.8999662	0.0	0.0	0.0	0.0	-7.247925e-09	-0.0019097474	0.0	0.0	0.010119309	-0.003589937	100.0	0.0	4.0	0.612095	0.012798655	385000	35158.10336756706
77	-5.3177214	2.350371	-0.7	-10.0	0.012658228	0.111794434	1.0	0.0	63.20253	412.0	0.0010564102564102563	-0.028489172	0.028963948	0.17276326	-0.39410096	0.0	0.0	0.0	0.0	-6.1035155e-09	-0.009873869	0.0	0.0	0.0037812088	-0.0015848684	100.0	0.0	79.0	0.63676864	0.006425255	390000	35614.48760890961
78	-4.8	2.3006394	-0.4	-10.0	0.0	0.0	0.0	0.0	58.35294	412.0	0.0010430379746835443	-0.021863665	0.027787147	0.052785285	-0.41561365	0.0	0.0	0.0	0.0	-7.6293943e-10	-0.0060770554	0.0	0.0	0.0005352132	-0.00042952184	100.0	0.0	79.0	0.6183062	0.0055304766	395000	36064.20313215256
79	-4.965476	2.77821	-0.4	-10.0	0.011904762	0.10845755	1.0	0.0	59.345238	413.0	0.0010325	-0.022022797	0.018016204	0.05473619	-0.087572426	0.0	0.0	0.0	0.0	2.0980835e-09	-0.0070685525	0.0	0.0	0.0042724493	-0.00071215583	100.0	0.0	79.0	0.6311459	0.0033415463	400000	36518.19484710693
80	-4.7858825	2.0837834	-0.7	-10.0	0.0	0.0	0.0	0.0	58.6	413.0	0.001019753086419753	-0.023616888	0.026221626	0.22995587	-0.24659304	0.0	0.0	0.0	0.0	9.536744e-10	-0.006592837	0.0	0.0	0.00039632994	-0.00031369666	100.0	0.0	79.0	0.6067169	0.0043282914	405000	36980.95549702644
81	-5.013415	2.5256615	-0.6	-10.0	0.0121951215	0.10975609	1.0	0.0	60.060974	414.0	0.0010097560975609757	-0.020018738	0.017668901	0.06329212	-0.10283978	0.0	0.0	0.0	0.0	-3.4332275e-09	-0.0030022932	0.0	0.0	0.002065045	-0.0007966887	100.0	0.0	79.0	0.5945765	0.002591118	410000	37443.88356041908
82	-4.7717643	2.0960248	-1.0	-10.0	0.0	0.0	0.0	0.0	58.458824	414.0	0.000997590361445783	-0.024946814	0.030822443	0.020507144	-0.4786596	0.0	0.0	0.0	0.0	2.861023e-09	-0.0023278245	0.0	0.0	0.00083020155	-0.00074057386	100.0	0.0	8.0	0.63769215	0.01264782	415000	37904.743070364
83	-4.981928	2.4235363	-0.5	-10.0	0.012048192	0.10910103	1.0	0.0	59.891567	415.0	0.000988095238095238	-0.02128888	0.016184788	0.09932856	-0.17270896	0.0	0.0	0.0	0.0	-1.3875962e-08	-0.00461465	0.0	0.0	0.0049466826	-0.0025847994	100.0	0.0	8.0	0.63023305	0.014842218	420000	38357.75428366661
84	-4.3336954	2.201199	-0.4	-10.0	0.010869565	0.10368904	1.0	0.0	53.858696	416.0	0.0009788235294117646	-0.02104244	0.03162095	0.09687916	-0.42959556	0.0	0.0	0.0	0.0	-4.005432e-09	-0.008725645	0.0	0.0	0.0069110673	-0.0014327536	100.0	0.0	79.0	0.63285047	0.0067185056	425000	38811.75924086571
85	-4.3279567	2.1581736	-0.7	-10.0	0.010752688	0.10313617	1.0	0.0	53.68817	417.0	0.0009697674418604652	-0.025482291	0.028446607	0.06587748	-0.46711248	0.0	0.0	0.0	0.0	-1.1062622e-08	-0.0093308315	0.0	0.0	0.006939888	-0.0008637365	100.0	0.0	79.0	0.62825984	0.009796805	430000	39272.07739329338
86	-4.245745	2.2453103	-0.3	-10.0	0.0	0.0	0.0	0.0	52.98936	417.0	0.0009586206896551724	-0.025547314	0.024183055	0.07631286	-0.14278279	0.0	0.0	0.0	0.0	-1.1444092e-09	-0.00887968	0.0	0.0	0.0005498516	-0.0004653448	100.0	0.0	79.0	0.65612406	0.0089760255	435000	39724.71706533432
87	-4.4644446	2.2649167	-0.4	-10.0	0.022222223	0.14740555	1.0	0.0	55.155556	419.0	0.0009522727272727273	-0.018611899	0.017451791	0.054014847	-0.083118685	0.0	0.0	0.0	0.0	6.6757204e-09	-0.005441629	0.0	0.0	0.0060561155	-0.0006355182	100.0	0.0	79.0	0.6798125	0.0069509093	440000	40180.55643630028
88	-4.132292	2.0921726	-0.5	-10.0	0.03125	0.17399263	1.0	0.0	51.75	422.0	0.000948314606741573	-0.025419254	0.027769819	0.12999822	-0.27104953	0.0	0.0	0.0	0.0	1.6260147e-08	-0.005569098	0.0	0.0	0.013450284	-0.00068212673	100.0	0.0	14.0	0.66027725	0.015610291	445000	40637.62385392189
89	-4.508989	2.171451	-0.4	-10.0	0.011235955	0.1054026	1.0	0.0	55.7191	423.0	0.00094	-0.032751378	0.033292737	0.085629426	-0.2876294	0.0	0.0	0.0	0.0	2.3961066e-09	-0.005383377	0.0	0.0	0.007906367	-0.0018691714	100.0	0.0	79.0	0.7138548	0.004759925	450000	41096.04527640343
90	-4.4274726	2.3098009	-0.3	-10.0	0.043956045	0.20499736	1.0	0.0	54.42857	427.0	0.0009384615384615385	-0.030040408	0.03062428	0.06939953	-0.19379742	0.0	0.0	0.0	0.0	-1.2016296e-08	-0.004211559	0.0	0.0	0.021211857	-0.0029969588	100.0	0.0	4.0	0.68149465	0.022605417	455000	41557.729306936264
91	-4.6885066	2.1416197	-0.6	-10.0	0.03448276	0.18246558	1.0	0.0	57.12644	430.0	0.0009347826086956521	-0.044804357	0.05714178	0.117932096	-0.3762462	0.0	0.0	0.0	0.0	-1.502037e-08	-0.00807884	0.0	0.0	0.01779462	-0.004422242	100.0	0.0	79.0	0.6667771	0.0064521385	460000	42024.42065453529
92	-5.0865855	2.2313597	-1.6	-10.0	0.0121951215	0.10975609	1.0	0.0	60.92683	431.0	0.0009268817204301076	-0.042935286	0.0522717	0.31226644	-0.3855017	0.0	0.0	0.0	0.0	5.6266787e-09	-0.008466967	0.0	0.0	0.0060202586	-0.0019596643	100.0	0.0	79.0	0.64566815	0.007505548	465000	42484.051327466965
93	-5.0536585	2.3236427	-0.5	-10.0	0.0121951215	0.1097561	1.0	0.0	60.463413	432.0	0.0009191489361702128	-0.03195399	0.025400069	0.09924723	-0.20691144	0.0	0.0	0.0	0.0	-1.9550324e-09	-0.009854919	0.0	0.0	0.007490117	-0.00093163643	100.0	0.0	79.0	0.6707127	0.007823825	470000	42941.74483060837
94	-4.8329415	2.2264922	-1.1	-10.0	0.0	0.0	0.0	0.0	58.811764	432.0	0.0009094736842105263	-0.0275089	0.03249707	0.066552736	-0.2807149	0.0	0.0	0.0	0.0	3.6239625e-09	-0.007807722	0.0	0.0	0.00086883776	-0.00052870275	100.0	0.0	79.0	0.70146763	0.008737727	475000	43396.734196424484
95	-4.929762	2.4574368	-0.6	-10.0	0.0	0.0	0.0	0.0	59.511906	432.0	0.0009	-0.025141053	0.021326127	0.15981318	-0.09188121	0.0	0.0	0.0	0.0	-6.1035155e-09	-0.008835189	0.0	0.0	0.00023224344	-0.000100122736	100.0	0.0	79.0	0.67834	0.006223204	480000	43857.2022395134
96	-5.13125	2.1597798	-1.4	-10.0	0.0	0.0	0.0	0.0	61.7625	432.0	0.0008907216494845361	-0.023589691	0.017872386	0.039729748	-0.14636853	0.0	0.0	0.0	0.0	-2.1457671e-09	-0.00634748	0.0	0.0	0.00013740904	-5.073651e-05	100.0	0.0	79.0	0.6767893	0.0064111105	485000	44326.26601815224
97	-4.6896553	2.1796885	-0.6	-10.0	0.0	0.0	0.0	0.0	57.264366	432.0	0.0008816326530612245	-0.02079335	0.01762126	0.070314206	-0.09486359	0.0	0.0	0.0	0.0	1.525879e-08	-0.007983139	0.0	0.0	0.00014276648	-1.6699487e-05	100.0	0.0	79.0	0.6881812	0.0059611266	490000	44782.080557346344
98	-4.461111	1.9833022	-0.6	-10.0	0.011111111	0.104822	1.0	0.0	55.366665	433.0	0.0008747474747474748	-0.01868251	0.016962988	0.032616142	-0.06384067	0.0	0.0	0.0	0.0	-4.863739e-09	-0.0047418685	0.0	0.0	0.0018234211	-0.00022223068	100.0	0.0	79.0	0.66434526	0.005813091	495000	45253.025364637375
99	-4.255319	2.2296176	-0.5	-10.0	0.021276595	0.14430489	1.0	0.0	52.968086	435.0	0.00087	-0.019523844	0.02097246	0.04081445	-0.14011312	0.0	0.0	0.0	0.0	1.3875962e-08	-0.0006527566	0.0	0.0	0.00920877	-0.00073472783	100.0	0.0	3.0	0.66738653	0.022900347	500000	45713.5528049469
100	-4.6747127	2.0293944	-0.5	-10.0	0.0	0.0	0.0	0.0	57.367817	435.0	0.0008613861386138614	-0.028795762	0.01882808	0.08913943	-0.16230167	0.0	0.0	0.0	0.0	-2.746582e-08	-0.008296262	0.0	0.0	0.00038424163	-0.00030255952	100.0	0.0	79.0	0.6593536	0.009628174	505000	46172.943338394165
101	-4.620455	2.2850382	-0.4	-10.0	0.011363637	0.10599293	1.0	0.0	56.454544	436.0	0.0008549019607843137	-0.017325694	0.017088566	0.03334861	-0.08355424	0.0	0.0	0.0	0.0	2.5749207e-09	-0.00443581	0.0	0.0	0.0026783717	-0.00013268064	100.0	0.0	79.0	0.6648071	0.011216607	510000	46631.8458738327
102	-4.4876404	2.3547142	-0.6	-10.0	0.011235955	0.105402604	1.0	0.0	55.258427	437.0	0.0008485436893203883	-0.023467423	0.019838832	0.052948684	-0.110439934	0.0	0.0	0.0	0.0	6.2942505e-09	-0.0054844776	0.0	0.0	0.006280953	-0.0005204063	100.0	0.0	79.0	0.6953419	0.0044456045	515000	47089.43558526039
103	-4.685058	2.3692245	-0.4	-10.0	0.011494253	0.10659333	1.0	0.0	56.96552	438.0	0.0008423076923076923	-0.027793875	0.024552861	0.043233626	-0.17544702	0.0	0.0	0.0	0.0	5.722046e-09	-0.008715052	0.0	0.0	0.0075606476	-0.0016436325	100.0	0.0	28.0	0.69266033	0.0130066555	520000	47546.79534816742
104	-4.3315215	1.9576455	-0.7	-10.0	0.0	0.0	0.0	0.0	53.836956	438.0	0.0008342857142857143	-0.027921408	0.030443499	0.11015481	-0.17346779	0.0	0.0	0.0	0.0	-2.5177002e-08	-0.008222645	0.0	0.0	0.0008739393	-0.0006635828	100.0	0.0	79.0	0.69712263	0.005657373	525000	48010.837000608444
105	-4.514445	2.3967366	-0.5	-10.0	0.0	0.0	0.0	0.0	55.533333	438.0	0.0008264150943396226	-0.019478662	0.019150577	0.061180778	-0.07737821	0.0	0.0	0.0	0.0	2.670288e-09	-0.009449042	0.0	0.0	0.00017354496	-6.447645e-05	100.0	0.0	79.0	0.71173215	0.0055373823	530000	48472.95814538002
106	-4.541573	2.343713	-0.5	-10.0	0.011235955	0.105402604	1.0	0.0	55.797752	439.0	0.0008205607476635514	-0.019117776	0.016329704	0.047885798	-0.08842618	0.0	0.0	0.0	0.0	2.565384e-08	-0.0036170494	0.0	0.0	0.005180577	-0.00034006545	100.0	0.0	17.0	0.7248084	0.011936087	535000	48936.87710905075
107	-4.418478	2.2115767	-0.9	-10.0	0.02173913	0.14583051	1.0	0.0	54.347828	441.0	0.0008166666666666667	-0.02712846	0.020708948	0.09139192	-0.12462223	0.0	0.0	0.0	0.0	-5.531311e-09	-0.0043631084	0.0	0.0	0.0062005296	-0.0019745668	100.0	0.0	34.0	0.6792974	0.012730594	540000	49393.58681344986
108	-4.2978497	2.0324242	-0.8	-10.0	0.021505376	0.1450617	1.0	0.0	53.623657	443.0	0.0008128440366972477	-0.023373524	0.03362481	0.07486284	-0.4917566	0.0	0.0	0.0	0.0	8.487701e-09	-0.00776833	0.0	0.0	0.00938736	-0.0011318512	100.0	0.0	66.0	0.67758274	0.0123436395	545000	49855.45935559273
109	-3.9737372	2.044682	-0.8	-10.0	0.01010101	0.099994905	1.0	0.0	50.40404	444.0	0.0008072727272727272	-0.025750784	0.025345532	0.037584554	-0.29437095	0.0	0.0	0.0	0.0	1.3351441e-08	-0.008024814	0.0	0.0	0.008128616	-0.0013190806	100.0	0.0	59.0	0.6939321	0.012242551	550000	50325.96354460716
110	-4.4533334	2.213454	-0.5	-10.0	0.0	0.0	0.0	0.0	55.044445	444.0	0.0008	-0.031609856	0.030525817	0.067272685	-0.13634962	0.0	0.0	0.0	0.0	2.3198128e-08	-0.0061844494	0.0	0.0	0.00090552605	-0.0008118766	100.0	0.0	79.0	0.71512747	0.0066553033	555000	50790.05991053581
111	-4.0112247	2.0140772	-0.5	-10.0	0.010204081	0.10049855	1.0	0.0	50.887756	445.0	0.0007946428571428572	-0.015025223	0.0179627	0.047283985	-0.068487816	0.0	0.0	0.0	0.0	-8.9645384e-09	-0.0042653154	0.0	0.0	0.002554381	-0.00027786708	100.0	0.0	79.0	0.70958066	0.0059066713	560000	51284.39948272705
112	-3.9642856	1.8604504	-0.8	-8.8	0.010204081	0.10049856	1.0	0.0	50.642857	446.0	0.0007893805309734513	-0.018935725	0.020349775	0.032122727	-0.17309149	0.0	0.0	0.0	0.0	1.3446808e-08	-0.008231446	0.0	0.0	0.006422621	-0.0007861196	100.0	0.0	79.0	0.6999834	0.00709729	565000	51805.80614924431
113	-4.331522	1.9451684	-0.5	-10.0	0.0	0.0	0.0	0.0	54.076088	446.0	0.0007824561403508772	-0.028439209	0.045412973	0.028532967	-1.06255	0.0	0.0	0.0	0.0	2.670288e-09	-0.006365894	0.0	0.0	0.0021025327	-0.0020328683	100.0	0.0	79.0	0.7230876	0.004885353	570000	52278.738508701324
114	-4.1800003	2.106961	-0.7	-10.0	0.0	0.0	0.0	0.0	52.33684	446.0	0.0007756521739130435	-0.015961802	0.015657114	0.027872598	-0.081775434	0.0	0.0	0.0	0.0	3.1948089e-09	-0.009032165	0.0	0.0	7.35239e-05	-1.3649165e-05	100.0	0.0	79.0	0.7040911	0.008203787	575000	52735.469414711
115	-4.201064	1.9844873	-0.5	-10.0	0.0	0.0	0.0	0.0	52.893616	446.0	0.0007689655172413793	-0.018785903	0.016360981	0.021564355	-0.06611619	0.0	0.0	0.0	0.0	-1.0871887e-08	-0.0083754845	0.0	0.0	8.3425555e-05	-2.444685e-05	100.0	0.0	79.0	0.6928544	0.005762013	580000	53196.85336089134
116	-4.097917	1.8478578	-0.4	-10.0	0.010416667	0.1015291	1.0	0.0	51.75	447.0	0.0007641025641025641	-0.016798507	0.015310756	0.03742178	-0.059728537	0.0	0.0	0.0	0.0	-9.536743e-09	-0.0015818975	0.0	0.0	0.00207674	-0.00016201427	100.0	0.0	7.0	0.70519686	0.011968784	585000	53650.82137608528
117	-3.839604	1.9157543	-0.5	-10.0	0.04950495	0.21691985	1.0	0.0	48.960396	452.0	0.0007661016949152543	-0.019239655	0.01825496	0.055954415	-0.13100347	0.0	0.0	0.0	0.0	6.866455e-09	-0.0012396042	0.0	0.0	0.025651526	-0.0041175224	100.0	0.0	4.0	0.67990994	0.010743194	590000	54103.911113739014
118	-4.015464	1.7660803	-0.9	-10.0	0.0	0.0	0.0	0.0	51.041237	452.0	0.0007596638655462185	-0.041082982	0.04079703	0.062036168	-0.32645953	0.0	0.0	0.0	0.0	3.1089783e-08	-0.006068169	0.0	0.0	0.002008416	-0.0018267214	100.0	0.0	79.0	0.679764	0.005546073	595000	54561.05938410759
119	-3.9979594	1.7343457	-0.5	-8.0	0.010204081	0.10049856	1.0	0.0	50.867348	453.0	0.000755	-0.018073678	0.017350363	0.05350327	-0.12071047	0.0	0.0	0.0	0.0	4.7683715e-11	-0.0038318986	0.0	0.0	0.0038386208	-0.00027680444	100.0	0.0	79.0	0.6607825	0.0071961563	600000	55019.84248971939
120	-3.725	1.9653611	-0.4	-10.0	0.01923077	0.13733517	1.0	0.0	48.03846	455.0	0.0007520661157024793	-0.020807302	0.023143157	0.041162632	-0.2587623	0.0	0.0	0.0	0.0	8.9645384e-09	-0.0014642288	0.0	0.0	0.011463547	-0.00091041345	100.0	0.0	6.0	0.6741805	0.011262151	605000	55478.65037059784
121	-3.9948456	2.0262897	-0.4	-8.9	0.010309278	0.101009876	1.0	0.0	50.948452	456.0	0.0007475409836065574	-0.0318058	0.027200155	0.06580428	-0.18059205	0.0	0.0	0.0	0.0	4.673004e-09	-0.0031961151	0.0	0.0	0.0063712792	-0.0012092292	100.0	0.0	9.0	0.67382985	0.0137232235	610000	55945.47023367882
122	-3.7902915	1.9600135	-0.6	-8.8	0.067961164	0.25167924	1.0	0.0	48.36893	463.0	0.0007528455284552846	-0.02303786	0.023975037	0.044585075	-0.26890367	0.0	0.0	0.0	0.0	4.673004e-09	-0.006619463	0.0	0.0	0.039017305	-0.005730573	100.0	0.0	79.0	0.6937664	0.0050686044	615000	56411.35692000389
123	-3.951	1.9377562	-0.5	-10.0	0.05	0.21794495	1.0	0.0	49.85	468.0	0.0007548387096774193	-0.05967119	0.050771076	0.2014222	-0.3192784	0.0	0.0	0.0	0.0	-8.106232e-09	-0.005923511	0.0	0.0	0.028671024	-0.004108794	100.0	0.0	79.0	0.7046584	0.0056597465	620000	56872.690155506134
124	-4.096907	2.1778386	-0.4	-10.0	0.020618556	0.14210358	1.0	0.0	51.28866	470.0	0.000752	-0.045076516	0.06346525	0.10081656	-0.5556369	0.0	0.0	0.0	0.0	-1.9073486e-10	-0.011385089	0.0	0.0	0.010701973	-0.0036878549	100.0	0.0	79.0	0.68585247	0.0058966684	625000	57334.62173008919
125	-4.393407	2.1173177	-0.3	-10.0	0.0	0.0	0.0	0.0	54.692307	470.0	0.000746031746031746	-0.030890191	0.03738354	0.120980255	-0.34068048	0.0	0.0	0.0	0.0	1.7166137e-08	-0.00866111	0.0	0.0	0.001299702	-0.0011378839	100.0	0.0	79.0	0.6953674	0.0062259054	630000	57800.45708179474
126	-4.3869567	2.175117	-0.6	-10.0	0.010869565	0.10368904	1.0	0.0	54.27174	471.0	0.000741732283464567	-0.019602066	0.018832933	0.05266579	-0.18083154	0.0	0.0	0.0	0.0	1.411438e-08	-0.005244676	0.0	0.0	0.005567828	-0.0002843449	100.0	0.0	79.0	0.67611015	0.006162437	635000	58265.922406196594
127	-3.7201924	1.9435484	-0.4	-10.0	0.009615385	0.09758549	1.0	0.0	47.990383	472.0	0.0007375	-0.021931078	0.019787582	0.064107575	-0.244549	0.0	0.0	0.0	0.0	2.861023e-09	-0.0054379734	0.0	0.0	0.0018742088	-0.00108111	100.0	0.0	8.0	0.6618443	0.012092175	640000	58724.79305434227
128	-3.989796	1.6748129	-0.4	-8.3	0.0	0.0	0.0	0.0	50.89796	472.0	0.0007317829457364341	-0.019485224	0.049254034	0.094893426	-1.0777099	0.0	0.0	0.0	0.0	8.010864e-09	-0.0040168674	0.0	0.0	0.0021059907	-0.002052841	100.0	0.0	79.0	0.6211825	0.0065552564	645000	59197.88451504707
129	-3.9484854	1.7163718	-0.6	-8.6	0.07070707	0.25633493	1.0	0.0	49.81818	479.0	0.000736923076923077	-0.01629011	0.013868057	0.09466339	-0.07271275	0.0	0.0	0.0	0.0	8.5830687e-10	-0.0067770686	0.0	0.0	0.033810172	-0.0060522165	100.0	0.0	79.0	0.61407	0.0053145196	650000	59664.31726193428
130	-3.9808078	2.0374115	-0.4	-10.0	0.01010101	0.0999949	1.0	0.0	50.474747	480.0	0.000732824427480916	-0.05716494	0.05668641	0.09370062	-0.502731	0.0	0.0	0.0	0.0	4.1007997e-08	-0.0057717557	0.0	0.0	0.005399513	-0.0037148572	100.0	0.0	79.0	0.6278742	0.005391649	655000	60136.05856490135
131	-4.075	1.9376748	-0.5	-10.0	0.010416667	0.10152909	1.0	0.0	51.635418	481.0	0.0007287878787878788	-0.01984599	0.024135651	0.061211452	-0.23068793	0.0	0.0	0.0	0.0	2.861023e-10	-0.006840975	0.0	0.0	0.0046817195	-0.00033171428	100.0	0.0	79.0	0.6270261	0.005791494	660000	60603.52233958244
132	-4.0705266	1.9294873	-0.5	-10.0	0.0	0.0	0.0	0.0	51.589474	481.0	0.0007233082706766918	-0.023093784	0.02339722	0.04468062	-0.36451596	0.0	0.0	0.0	0.0	7.6293943e-10	-0.006985714	0.0	0.0	0.000421943	-0.00030975326	100.0	0.0	79.0	0.6357977	0.008123095	665000	61068.35101866722
133	-3.588785	1.4495456	-0.9	-8.3	0.018691588	0.13543344	1.0	0.0	46.682243	483.0	0.0007208955223880597	-0.014410048	0.015465464	0.041324306	-0.11213478	0.0	0.0	0.0	0.0	4.9591065e-09	-0.0048583015	0.0	0.0	0.0057608373	-0.00050428975	100.0	0.0	79.0	0.6412155	0.0044109854	670000	61528.57790136337
134	-4.0515466	1.7822211	-0.6	-8.8	0.010309278	0.10100988	1.0	0.0	51.515465	484.0	0.0007170370370370371	-0.02067606	0.021561615	0.046905756	-0.24786039	0.0	0.0	0.0	0.0	5.531311e-09	-0.0017791671	0.0	0.0	0.0038393058	-0.00036344607	100.0	0.0	3.0	0.6572659	0.027942274	675000	61996.96966314316
135	-3.9505055	1.8104843	-0.7	-8.4	0.0	0.0	0.0	0.0	50.50505	484.0	0.0007117647058823529	-0.017970594	0.016270693	0.07087511	-0.077593654	0.0	0.0	0.0	0.0	1.1444092e-09	-0.008064445	0.0	0.0	0.00015685684	-0.0001017647	100.0	0.0	79.0	0.6402195	0.0070870514	680000	62461.13784432411
136	-3.9797976	1.9546877	-0.4	-10.0	0.01010101	0.099994905	1.0	0.0	50.464645	485.0	0.000708029197080292	-0.015495547	0.015163474	0.060735676	-0.14642249	0.0	0.0	0.0	0.0	-7.05719e-09	-0.004982493	0.0	0.0	0.0016723907	-0.0003007711	100.0	0.0	79.0	0.6211935	0.0041534477	685000	62919.58510637283
137	-4.0375	1.941233	-0.4	-8.8	0.010416667	0.10152909	1.0	0.0	51.375	486.0	0.0007043478260869566	-0.01731079	0.018758755	0.039149635	-0.2650816	0.0	0.0	0.0	0.0	1.7547608e-08	-0.0065579875	0.0	0.0	0.0058192345	-0.00035446463	100.0	0.0	79.0	0.64007205	0.008812372	690000	63379.70754647255
138	-4.1083336	1.9894863	-0.5	-10.0	0.0	0.0	0.0	0.0	51.854168	486.0	0.0006992805755395683	-0.023130624	0.01610023	0.039653614	-0.12857918	0.0	0.0	0.0	0.0	1.7356873e-08	-0.008734402	0.0	0.0	0.00025672643	-0.00017172293	100.0	0.0	79.0	0.65862453	0.007241899	695000	63844.00943899155
139	-4.1273685	2.0498753	-0.7	-10.0	0.010526316	0.10205642	1.0	0.0	51.926315	487.0	0.0006957142857142857	-0.018024923	0.015080881	0.038404055	-0.09212828	0.0	0.0	0.0	0.0	-1.6880035e-08	-0.0058534998	0.0	0.0	0.00695746	-0.0042051924	100.0	0.0	79.0	0.6369443	0.0065892194	700000	64305.49453830719
140	-3.9585857	1.9749957	-0.5	-10.0	0.0	0.0	0.0	0.0	50.252525	487.0	0.0006907801418439717	-0.024289401	0.04801141	0.07903259	-0.6031717	0.0	0.0	0.0	0.0	-1.2207031e-08	-0.0052951365	0.0	0.0	0.002428761	-0.0022399302	100.0	0.0	79.0	0.6431757	0.0059021227	705000	64774.30751776695
141	-3.789109	1.7781346	-0.8	-10.0	0.00990099	0.09900991	1.0	0.0	48.673267	488.0	0.0006873239436619718	-0.019948676	0.016635014	0.03962797	-0.12506421	0.0	0.0	0.0	0.0	-9.441376e-09	-0.003271468	0.0	0.0	0.0014572246	-0.00080168986	100.0	0.0	12.0	0.6457829	0.013602859	710000	65235.349220752716
142	-3.7115386	1.7179095	-0.7	-10.0	0.009615385	0.09758549	1.0	0.0	47.903847	489.0	0.000683916083916084	-0.015148399	0.019032452	0.05176797	-0.3764971	0.0	0.0	0.0	0.0	-6.866455e-09	-0.00542757	0.0	0.0	0.0036424205	-0.00027633482	100.0	0.0	79.0	0.6549015	0.0077214837	715000	65700.70084547997
